	region	iso	varidxs	intergenic_bool	homologs	has_wildtype	exact_hit	exact_loc	contig_set	in_gene_nt_1	in_gene_nt_1_loc	in_gene_nt_2	in_gene_nt_2_loc	direct_hits	direct_hits_loc
654	18	crofts_8R1	[21]	False	1.0	True	True	[('crofts_8R1-c_000000000001-x', 128486, 128635, 1, 150, 100.0)]	('crofts_8R1-c_000000000001-x',)	True	[('crofts_8R1-c_000000000001-x', 128602, 129006, 1, 405, 100.0)]	True	[('crofts_8R1-c_000000000001-x', 128157, 128579, 425, 3, 100.0)]	True	[('crofts_8R1-c_000000000001-x', 128157, 128579, 425, 3, 100.0)]
655	18	crofts_9D2	[21]	False	1.0	True	True	[('crofts_9D2-c_000000000001-x', 163806, 163955, 1, 150, 100.0)]	('crofts_9D2-c_000000000001-x',)	True	[('crofts_9D2-c_000000000001-x', 163435, 163839, 1, 405, 100.0)]	True	[('crofts_9D2-c_000000000001-x', 163862, 164284, 425, 3, 100.0)]	True	[('crofts_9D2-c_000000000001-x', 163862, 164284, 425, 3, 100.0)]
656	18	crofts_4D1	[21]	False	2.0	True	True	[('crofts_4D1-c_000000000177-x', 128486, 128635, 1, 150, 100.0), ('crofts_4D1-c_000000000001-x', 128486, 128635, 1, 150, 100.0)]	('crofts_4D1-c_000000000177-x', 'crofts_4D1-c_000000000001-x')	True	[('crofts_4D1-c_000000000177-x', 128602, 129006, 1, 405, 100.0), ('crofts_4D1-c_000000000001-x', 128602, 129006, 1, 405, 100.0)]	True	[('crofts_4D1-c_000000000177-x', 128157, 128579, 425, 3, 100.0), ('crofts_4D1-c_000000000001-x', 128157, 128579, 425, 3, 100.0)]	True	[('crofts_4D1-c_000000000177-x', 128157, 128579, 425, 3, 100.0), ('crofts_4D1-c_000000000001-x', 128157, 128579, 425, 3, 100.0)]
657	18	crofts_31D2	[21]	False	1.0	True	True	[('crofts_31D2-c_000000000001-x', 128486, 128635, 1, 150, 100.0)]	('crofts_31D2-c_000000000001-x',)	True	[('crofts_31D2-c_000000000001-x', 128602, 129006, 1, 405, 100.0)]	True	[('crofts_31D2-c_000000000001-x', 128157, 128579, 425, 3, 100.0)]	True	[('crofts_31D2-c_000000000001-x', 128157, 128579, 425, 3, 100.0)]
658	18	crofts_11D1	[21]	False	1.0	True	True	[('crofts_11D1-c_000000000001-x', 128487, 128636, 1, 150, 100.0)]	('crofts_11D1-c_000000000001-x',)	True	[('crofts_11D1-c_000000000001-x', 128603, 129007, 1, 405, 100.0)]	True	[('crofts_11D1-c_000000000001-x', 128158, 128580, 425, 3, 100.0)]	True	[('crofts_11D1-c_000000000001-x', 128158, 128580, 425, 3, 100.0)]
659	18	crofts_14D2	[21]	False	1.0	True	True	[('crofts_14D2-c_000000000001-x', 128486, 128635, 1, 150, 100.0)]	('crofts_14D2-c_000000000001-x',)	True	[('crofts_14D2-c_000000000001-x', 128602, 129006, 1, 405, 100.0)]	True	[('crofts_14D2-c_000000000001-x', 128157, 128579, 425, 3, 100.0)]	True	[('crofts_14D2-c_000000000001-x', 128157, 128579, 425, 3, 100.0)]
660	18	crofts_8D2	[21]	False	2.0	True	True	[('crofts_8D2-c_000000005883-x', 163806, 163955, 1, 150, 100.0), ('crofts_8D2-c_000000000005-x', 163806, 163955, 1, 150, 100.0)]	('crofts_8D2-c_000000005883-x', 'crofts_8D2-c_000000000005-x')	True	[('crofts_8D2-c_000000005883-x', 163435, 163839, 1, 405, 100.0), ('crofts_8D2-c_000000000005-x', 163435, 163839, 1, 405, 100.0)]	True	[('crofts_8D2-c_000000005883-x', 163862, 164284, 425, 3, 100.0), ('crofts_8D2-c_000000000005-x', 163862, 164284, 425, 3, 100.0)]	True	[('crofts_8D2-c_000000005883-x', 163862, 164284, 425, 3, 100.0), ('crofts_8D2-c_000000000005-x', 163862, 164284, 425, 3, 100.0)]
661	18	crofts_4R	[21]	False	1.0	True	True	[('crofts_4R-c_000000000001-x', 163805, 163954, 1, 150, 100.0)]	('crofts_4R-c_000000000001-x',)	True	[('crofts_4R-c_000000000001-x', 163434, 163838, 1, 405, 100.0)]	True	[('crofts_4R-c_000000000001-x', 163861, 164283, 425, 3, 100.0)]	True	[('crofts_4R-c_000000000001-x', 163861, 164283, 425, 3, 100.0)]
662	18	crofts_1D2	[21]	False	1.0	True	True	[('crofts_1D2-c_000000000001-x', 163806, 163955, 1, 150, 100.0)]	('crofts_1D2-c_000000000001-x',)	True	[('crofts_1D2-c_000000000001-x', 163435, 163839, 1, 405, 100.0)]	True	[('crofts_1D2-c_000000000001-x', 163862, 164284, 425, 3, 100.0)]	True	[('crofts_1D2-c_000000000001-x', 163862, 164284, 425, 3, 100.0)]
663	18	crofts_8D3	[21]	False	2.0	True	True	[('crofts_8D3-c_000000005426-x', 128486, 128635, 1, 150, 100.0), ('crofts_8D3-c_000000000002-x', 128486, 128635, 1, 150, 100.0)]	('crofts_8D3-c_000000000002-x', 'crofts_8D3-c_000000005426-x')	True	[('crofts_8D3-c_000000005426-x', 128602, 129006, 1, 405, 100.0), ('crofts_8D3-c_000000000002-x', 128602, 129006, 1, 405, 100.0)]	True	[('crofts_8D3-c_000000005426-x', 128157, 128579, 425, 3, 100.0), ('crofts_8D3-c_000000000002-x', 128157, 128579, 425, 3, 100.0)]	True	[('crofts_8D3-c_000000005426-x', 128157, 128579, 425, 3, 100.0), ('crofts_8D3-c_000000000002-x', 128157, 128579, 425, 3, 100.0)]
664	18	crofts_14D3	[21]	False	1.0	True	True	[('crofts_14D3-c_000000000001-x', 128486, 128635, 1, 150, 100.0)]	('crofts_14D3-c_000000000001-x',)	True	[('crofts_14D3-c_000000000001-x', 128602, 129006, 1, 405, 100.0)]	True	[('crofts_14D3-c_000000000001-x', 128157, 128579, 425, 3, 100.0)]	True	[('crofts_14D3-c_000000000001-x', 128157, 128579, 425, 3, 100.0)]
665	18	crofts_24D2	[21]	False	2.0	True	True	[('crofts_24D2-c_000000000166-x', 128486, 128635, 1, 150, 100.0), ('crofts_24D2-c_000000000001-x', 128486, 128635, 1, 150, 100.0)]	('crofts_24D2-c_000000000166-x', 'crofts_24D2-c_000000000001-x')	True	[('crofts_24D2-c_000000000166-x', 128602, 129006, 1, 405, 100.0), ('crofts_24D2-c_000000000001-x', 128602, 129006, 1, 405, 100.0)]	True	[('crofts_24D2-c_000000000166-x', 128157, 128579, 425, 3, 100.0), ('crofts_24D2-c_000000000001-x', 128157, 128579, 425, 3, 100.0)]	True	[('crofts_24D2-c_000000000166-x', 128157, 128579, 425, 3, 100.0), ('crofts_24D2-c_000000000001-x', 128157, 128579, 425, 3, 100.0)]
666	18	crofts_16D1	[21]	False	1.0	True	True	[('crofts_16D1-c_000000000001-x', 163806, 163955, 1, 150, 100.0)]	('crofts_16D1-c_000000000001-x',)	True	[('crofts_16D1-c_000000000001-x', 163435, 163839, 1, 405, 100.0)]	True	[('crofts_16D1-c_000000000001-x', 163862, 164284, 425, 3, 100.0)]	True	[('crofts_16D1-c_000000000001-x', 163862, 164284, 425, 3, 100.0)]
667	18	crofts_9R	[21]	False	1.0	True	True	[('crofts_9R-c_000000000001-x', 128486, 128635, 1, 150, 100.0)]	('crofts_9R-c_000000000001-x',)	True	[('crofts_9R-c_000000000001-x', 128602, 129006, 1, 405, 100.0)]	True	[('crofts_9R-c_000000000001-x', 128157, 128579, 425, 3, 100.0)]	True	[('crofts_9R-c_000000000001-x', 128157, 128579, 425, 3, 100.0)]
668	18	crofts_innoc	[21]	False	1.0	True	True	[('crofts_innoc-c_000000000001-x', 128487, 128636, 1, 150, 100.0)]	('crofts_innoc-c_000000000001-x',)	True	[('crofts_innoc-c_000000000001-x', 128603, 129007, 1, 405, 100.0)]	True	[('crofts_innoc-c_000000000001-x', 128158, 128580, 425, 3, 100.0)]	True	[('crofts_innoc-c_000000000001-x', 128158, 128580, 425, 3, 100.0)]
669	18	crofts_16D0	[21]	False	1.0	True	True	[('crofts_16D0-c_000000000001-x', 128486, 128635, 1, 150, 100.0)]	('crofts_16D0-c_000000000001-x',)	True	[('crofts_16D0-c_000000000001-x', 128602, 129006, 1, 405, 100.0)]	True	[('crofts_16D0-c_000000000001-x', 128157, 128579, 425, 3, 100.0)]	True	[('crofts_16D0-c_000000000001-x', 128157, 128579, 425, 3, 100.0)]
670	18	crofts_8R2	[21]	False	1.0	False	True	[('crofts_8R2-c_000000000001-x', 128486, 128634, 1, 150, 99.333)]	('crofts_8R2-c_000000000001-x',)	True	[('crofts_8R2-c_000000000001-x', 128601, 129005, 1, 405, 100.0)]	True	[('crofts_8R2-c_000000000001-x', 128157, 128567, 413, 3, 100.0)]	True	[('crofts_8R2-c_000000000001-x', 128157, 128567, 413, 3, 100.0)]
671	18	crofts_32D2	[21]	False	2.0	True	True	[('crofts_32D2-c_000000005324-x', 128486, 128635, 1, 150, 100.0), ('crofts_32D2-c_000000000001-x', 128486, 128635, 1, 150, 100.0)]	('crofts_32D2-c_000000000001-x', 'crofts_32D2-c_000000005324-x')	True	[('crofts_32D2-c_000000005324-x', 128602, 129006, 1, 405, 100.0), ('crofts_32D2-c_000000000001-x', 128602, 129006, 1, 405, 100.0)]	True	[('crofts_32D2-c_000000005324-x', 128157, 128579, 425, 3, 100.0), ('crofts_32D2-c_000000000001-x', 128157, 128579, 425, 3, 100.0)]	True	[('crofts_32D2-c_000000005324-x', 128157, 128579, 425, 3, 100.0), ('crofts_32D2-c_000000000001-x', 128157, 128579, 425, 3, 100.0)]
672	18	pCAMPY47	[21]	False			False			False		False		False	
673	18	pCAMPY22	[21]	False			False			False		False		False	
674	18	pCAMPY86	[21]	False			False			False		False		False	
675	18	CAMPY87_S44	[21]	False			False			False		False		False	
676	18	CAMPY41_S20	[21]	False			False			False		False		False	
677	18	CAMPY4_spr11	[21]	False			False			False		False		False	
678	18	CAMPY12_S6	[21]	False	1.0		False		('CAMPY12_S6-c_000000000372-x',)	True	[('CAMPY12_S6-c_000000000372-x', 2, 304, 103, 405, 100.0)]	False		False	
679	18	CAMPY82_spr11	[21]	False			False			False		False		False	
680	18	CAMPY10	[21]	False			False			False		False		False	
681	18	pCAMPY80	[21]	False			False			False		False		False	
682	18	CAMPY28	[21]	False			False			False		False		False	
683	18	CAMPY15_S7	[21]	False			False			False		False		False	
684	19	CG8421	[22]	False	1.0	True	True	[('CG8421-NZ_CP005388-x', 1071118, 1071267, 1, 150, 100.0)]	('CG8421-NZ_CP005388-x',)	True	[('CG8421-NZ_CP005388-x', 1070824, 1071267, 1, 444, 100.0)]			True	[('CG8421-NZ_CP005388-x', 1070824, 1071267, 1, 444, 100.0)]
685	19	CG8421_sim	[22]	False	1.0	True	True	[('CG8421_sim-c_000000000001-x', 378988, 379137, 1, 150, 100.0)]	('CG8421_sim-c_000000000001-x',)	True	[('CG8421_sim-c_000000000001-x', 378694, 379137, 1, 444, 100.0)]			True	[('CG8421_sim-c_000000000001-x', 378694, 379137, 1, 444, 100.0)]
686	19	crofts_31R	[22]	False	1.0	False	True	[('crofts_31R-c_000000000001-x', 129291, 129439, 1, 150, 99.333)]	('crofts_31R-c_000000000001-x',)	True	[('crofts_31R-c_000000000001-x', 128997, 129389, 1, 393, 96.947)]			True	[('crofts_31R-c_000000000001-x', 128997, 129389, 1, 393, 96.947)]
687	19	crofts_21D1	[22]	False	1.0	True	True	[('crofts_21D1-c_000000000001-x', 163002, 163151, 1, 150, 100.0)]	('crofts_21D1-c_000000000001-x',)	True	[('crofts_21D1-c_000000000001-x', 163002, 163445, 1, 444, 100.0)]			True	[('crofts_21D1-c_000000000001-x', 163002, 163445, 1, 444, 100.0)]
688	19	crofts_33D1	[22]	False	1.0	True	True	[('crofts_33D1-c_000000000001-x', 163002, 163151, 1, 150, 100.0)]	('crofts_33D1-c_000000000001-x',)	True	[('crofts_33D1-c_000000000001-x', 163002, 163445, 1, 444, 100.0)]			True	[('crofts_33D1-c_000000000001-x', 163002, 163445, 1, 444, 100.0)]
689	19	crofts_1R	[22]	False	1.0	True	True	[('crofts_1R-c_000000000001-x', 163036, 163185, 1, 150, 100.0)]	('crofts_1R-c_000000000001-x',)	True	[('crofts_1R-c_000000000001-x', 163036, 163479, 1, 444, 100.0)]			True	[('crofts_1R-c_000000000001-x', 163036, 163479, 1, 444, 100.0)]
690	19	crofts_8R1	[22]	False	1.0	False	True	[('crofts_8R1-c_000000000001-x', 129290, 129438, 1, 150, 99.333)]	('crofts_8R1-c_000000000001-x',)	True	[('crofts_8R1-c_000000000001-x', 128996, 129388, 1, 393, 96.947)]			True	[('crofts_8R1-c_000000000001-x', 128996, 129388, 1, 393, 96.947)]
691	19	crofts_9D2	[22]	False	1.0	True	True	[('crofts_9D2-c_000000000001-x', 163002, 163151, 1, 150, 100.0)]	('crofts_9D2-c_000000000001-x',)	True	[('crofts_9D2-c_000000000001-x', 163002, 163445, 1, 444, 100.0)]			True	[('crofts_9D2-c_000000000001-x', 163002, 163445, 1, 444, 100.0)]
692	19	crofts_4D1	[22]	False	2.0	True	True	[('crofts_4D1-c_000000000177-x', 129290, 129439, 1, 150, 100.0), ('crofts_4D1-c_000000000001-x', 129290, 129439, 1, 150, 100.0)]	('crofts_4D1-c_000000000177-x', 'crofts_4D1-c_000000000001-x')	True	[('crofts_4D1-c_000000000177-x', 128996, 129439, 1, 444, 100.0), ('crofts_4D1-c_000000000001-x', 128996, 129439, 1, 444, 100.0)]			True	[('crofts_4D1-c_000000000177-x', 128996, 129439, 1, 444, 100.0), ('crofts_4D1-c_000000000001-x', 128996, 129439, 1, 444, 100.0)]
693	19	crofts_31D2	[22]	False	1.0	True	True	[('crofts_31D2-c_000000000001-x', 129290, 129439, 1, 150, 100.0)]	('crofts_31D2-c_000000000001-x',)	True	[('crofts_31D2-c_000000000001-x', 128996, 129439, 1, 444, 100.0)]			True	[('crofts_31D2-c_000000000001-x', 128996, 129439, 1, 444, 100.0)]
694	19	crofts_11D1	[22]	False	1.0	True	True	[('crofts_11D1-c_000000000001-x', 129291, 129440, 1, 150, 100.0)]	('crofts_11D1-c_000000000001-x',)	True	[('crofts_11D1-c_000000000001-x', 128997, 129440, 1, 444, 100.0)]			True	[('crofts_11D1-c_000000000001-x', 128997, 129440, 1, 444, 100.0)]
695	19	crofts_14D2	[22]	False	1.0	True	True	[('crofts_14D2-c_000000000001-x', 129290, 129439, 1, 150, 100.0)]	('crofts_14D2-c_000000000001-x',)	True	[('crofts_14D2-c_000000000001-x', 128996, 129439, 1, 444, 100.0)]			True	[('crofts_14D2-c_000000000001-x', 128996, 129439, 1, 444, 100.0)]
696	19	crofts_8D2	[22]	False	2.0	True	True	[('crofts_8D2-c_000000005883-x', 163002, 163151, 1, 150, 100.0), ('crofts_8D2-c_000000000005-x', 163002, 163151, 1, 150, 100.0)]	('crofts_8D2-c_000000005883-x', 'crofts_8D2-c_000000000005-x')	True	[('crofts_8D2-c_000000005883-x', 163002, 163445, 1, 444, 100.0), ('crofts_8D2-c_000000000005-x', 163002, 163445, 1, 444, 100.0)]			True	[('crofts_8D2-c_000000005883-x', 163002, 163445, 1, 444, 100.0), ('crofts_8D2-c_000000000005-x', 163002, 163445, 1, 444, 100.0)]
697	19	crofts_4R	[22]	False	1.0	True	True	[('crofts_4R-c_000000000001-x', 163001, 163150, 1, 150, 100.0)]	('crofts_4R-c_000000000001-x',)	True	[('crofts_4R-c_000000000001-x', 163001, 163444, 1, 444, 100.0)]			True	[('crofts_4R-c_000000000001-x', 163001, 163444, 1, 444, 100.0)]
698	19	crofts_1D2	[22]	False	1.0	True	True	[('crofts_1D2-c_000000000001-x', 163002, 163151, 1, 150, 100.0)]	('crofts_1D2-c_000000000001-x',)	True	[('crofts_1D2-c_000000000001-x', 163002, 163445, 1, 444, 100.0)]			True	[('crofts_1D2-c_000000000001-x', 163002, 163445, 1, 444, 100.0)]
699	19	crofts_8D3	[22]	False	2.0	True	True	[('crofts_8D3-c_000000005426-x', 129290, 129439, 1, 150, 100.0), ('crofts_8D3-c_000000000002-x', 129290, 129439, 1, 150, 100.0)]	('crofts_8D3-c_000000000002-x', 'crofts_8D3-c_000000005426-x')	True	[('crofts_8D3-c_000000005426-x', 128996, 129439, 1, 444, 100.0), ('crofts_8D3-c_000000000002-x', 128996, 129439, 1, 444, 100.0)]			True	[('crofts_8D3-c_000000005426-x', 128996, 129439, 1, 444, 100.0), ('crofts_8D3-c_000000000002-x', 128996, 129439, 1, 444, 100.0)]
700	19	crofts_14D3	[22]	False	1.0	True	True	[('crofts_14D3-c_000000000001-x', 129290, 129439, 1, 150, 100.0)]	('crofts_14D3-c_000000000001-x',)	True	[('crofts_14D3-c_000000000001-x', 128996, 129439, 1, 444, 100.0)]			True	[('crofts_14D3-c_000000000001-x', 128996, 129439, 1, 444, 100.0)]
701	19	crofts_24D2	[22]	False	2.0	True	True	[('crofts_24D2-c_000000000166-x', 129290, 129439, 1, 150, 100.0), ('crofts_24D2-c_000000000001-x', 129290, 129439, 1, 150, 100.0)]	('crofts_24D2-c_000000000166-x', 'crofts_24D2-c_000000000001-x')	True	[('crofts_24D2-c_000000000166-x', 128996, 129439, 1, 444, 100.0), ('crofts_24D2-c_000000000001-x', 128996, 129439, 1, 444, 100.0)]			True	[('crofts_24D2-c_000000000166-x', 128996, 129439, 1, 444, 100.0), ('crofts_24D2-c_000000000001-x', 128996, 129439, 1, 444, 100.0)]
702	19	crofts_16D1	[22]	False	1.0	True	True	[('crofts_16D1-c_000000000001-x', 163002, 163151, 1, 150, 100.0)]	('crofts_16D1-c_000000000001-x',)	True	[('crofts_16D1-c_000000000001-x', 163002, 163445, 1, 444, 100.0)]			True	[('crofts_16D1-c_000000000001-x', 163002, 163445, 1, 444, 100.0)]
703	19	crofts_9R	[22]	False	1.0	False	True	[('crofts_9R-c_000000000001-x', 129290, 129438, 1, 150, 99.333)]	('crofts_9R-c_000000000001-x',)	True	[('crofts_9R-c_000000000001-x', 128996, 129388, 1, 393, 96.947)]			True	[('crofts_9R-c_000000000001-x', 128996, 129388, 1, 393, 96.947)]
704	19	crofts_innoc	[22]	False	1.0	True	True	[('crofts_innoc-c_000000000001-x', 129291, 129440, 1, 150, 100.0)]	('crofts_innoc-c_000000000001-x',)	True	[('crofts_innoc-c_000000000001-x', 128997, 129440, 1, 444, 100.0)]			True	[('crofts_innoc-c_000000000001-x', 128997, 129440, 1, 444, 100.0)]
705	19	crofts_16D0	[22]	False	1.0	True	True	[('crofts_16D0-c_000000000001-x', 129290, 129439, 1, 150, 100.0)]	('crofts_16D0-c_000000000001-x',)	True	[('crofts_16D0-c_000000000001-x', 128996, 129439, 1, 444, 100.0)]			True	[('crofts_16D0-c_000000000001-x', 128996, 129439, 1, 444, 100.0)]
706	19	crofts_8R2	[22]	False	1.0	True	True	[('crofts_8R2-c_000000000001-x', 129289, 129438, 1, 150, 100.0)]	('crofts_8R2-c_000000000001-x',)	True	[('crofts_8R2-c_000000000001-x', 128995, 129438, 1, 444, 100.0)]			True	[('crofts_8R2-c_000000000001-x', 128995, 129438, 1, 444, 100.0)]
707	19	crofts_32D2	[22]	False	2.0	True	True	[('crofts_32D2-c_000000005324-x', 129290, 129439, 1, 150, 100.0), ('crofts_32D2-c_000000000001-x', 129290, 129439, 1, 150, 100.0)]	('crofts_32D2-c_000000000001-x', 'crofts_32D2-c_000000005324-x')	True	[('crofts_32D2-c_000000005324-x', 128996, 129439, 1, 444, 100.0), ('crofts_32D2-c_000000000001-x', 128996, 129439, 1, 444, 100.0)]			True	[('crofts_32D2-c_000000005324-x', 128996, 129439, 1, 444, 100.0), ('crofts_32D2-c_000000000001-x', 128996, 129439, 1, 444, 100.0)]
708	19	pCAMPY47	[22]	False			False			False				False	
709	19	pCAMPY22	[22]	False			False			False				False	
710	19	pCAMPY86	[22]	False	1.0	False	True	[('pCAMPY86-c_000000001573-x', 279, 427, 1, 150, 99.333)]	('pCAMPY86-c_000000001573-x',)	True	[('pCAMPY86-c_000000001573-x', 84, 377, 100, 393, 94.898)]			True	[('pCAMPY86-c_000000001573-x', 84, 377, 100, 393, 94.898)]
711	19	CAMPY87_S44	[22]	False			False			False				False	
712	19	CAMPY41_S20	[22]	False			False			False				False	
713	19	CAMPY4_spr11	[22]	False			False			False				False	
714	19	CAMPY12_S6	[22]	False	1.0	False	True	[('CAMPY12_S6-c_000000000372-x', 588, 736, 1, 150, 99.333)]	('CAMPY12_S6-c_000000000372-x',)	True	[('CAMPY12_S6-c_000000000372-x', 294, 686, 1, 393, 95.42)]			True	[('CAMPY12_S6-c_000000000372-x', 294, 686, 1, 393, 95.42)]
715	19	CAMPY82_spr11	[22]	False			False			False				False	
716	19	CAMPY10	[22]	False			False			False				False	
717	19	pCAMPY80	[22]	False			False			False				False	
718	19	CAMPY28	[22]	False			False			False				False	
719	19	CAMPY15_S7	[22]	False			False			False				False	
720	20	CG8421	[23]	False	1.0	True	True	[('CG8421-NZ_CP005388-x', 1227181, 1227330, 1, 150, 100.0)]	('CG8421-NZ_CP005388-x',)	True	[('CG8421-NZ_CP005388-x', 1227111, 1228421, 2, 1312, 100.0)]			True	[('CG8421-NZ_CP005388-x', 1227111, 1228421, 2, 1312, 100.0)]
721	20	CG8421_sim	[23]	False	1.0	True	True	[('CG8421_sim-c_000000000001-x', 535051, 535200, 1, 150, 100.0)]	('CG8421_sim-c_000000000001-x',)	True	[('CG8421_sim-c_000000000001-x', 534981, 536291, 2, 1312, 100.0)]			True	[('CG8421_sim-c_000000000001-x', 534981, 536291, 2, 1312, 100.0)]
722	20	crofts_31R	[23]	False	1.0	False	True	[('crofts_31R-c_000000000001-x', 285386, 285534, 1, 150, 99.333)]	('crofts_31R-c_000000000001-x',)	True	[('crofts_31R-c_000000000001-x', 285450, 286625, 137, 1312, 99.235)]			True	[('crofts_31R-c_000000000001-x', 285450, 286625, 137, 1312, 99.235)]
723	20	crofts_21D1	[23]	False	1.0	True	True	[('crofts_21D1-c_000000000001-x', 6906, 7055, 1, 150, 100.0)]	('crofts_21D1-c_000000000001-x',)	True	[('crofts_21D1-c_000000000001-x', 5815, 7125, 2, 1312, 100.0)]			True	[('crofts_21D1-c_000000000001-x', 5815, 7125, 2, 1312, 100.0)]
724	20	crofts_33D1	[23]	False	1.0	True	True	[('crofts_33D1-c_000000000001-x', 6906, 7055, 1, 150, 100.0)]	('crofts_33D1-c_000000000001-x',)	True	[('crofts_33D1-c_000000000001-x', 5815, 7125, 2, 1312, 100.0)]			True	[('crofts_33D1-c_000000000001-x', 5815, 7125, 2, 1312, 100.0)]
725	20	crofts_1R	[23]	False	1.0	False	True	[('crofts_1R-c_000000000001-x', 6941, 7089, 1, 150, 99.333)]	('crofts_1R-c_000000000001-x',)	True	[('crofts_1R-c_000000000001-x', 5850, 7025, 137, 1312, 99.235)]			True	[('crofts_1R-c_000000000001-x', 5850, 7025, 137, 1312, 99.235)]
726	20	crofts_8R1	[23]	False	1.0	True	True	[('crofts_8R1-c_000000000001-x', 285385, 285534, 1, 150, 100.0)]	('crofts_8R1-c_000000000001-x',)	True	[('crofts_8R1-c_000000000001-x', 285315, 286625, 2, 1312, 100.0)]			True	[('crofts_8R1-c_000000000001-x', 285315, 286625, 2, 1312, 100.0)]
727	20	crofts_9D2	[23]	False	1.0	True	True	[('crofts_9D2-c_000000000001-x', 6906, 7055, 1, 150, 100.0)]	('crofts_9D2-c_000000000001-x',)	True	[('crofts_9D2-c_000000000001-x', 5815, 7125, 2, 1312, 100.0)]			True	[('crofts_9D2-c_000000000001-x', 5815, 7125, 2, 1312, 100.0)]
728	20	crofts_4D1	[23]	False	2.0	True	True	[('crofts_4D1-c_000000000177-x', 285386, 285535, 1, 150, 100.0), ('crofts_4D1-c_000000000001-x', 285386, 285535, 1, 150, 100.0)]	('crofts_4D1-c_000000000177-x', 'crofts_4D1-c_000000000001-x')	True	[('crofts_4D1-c_000000000177-x', 285316, 286626, 2, 1312, 100.0), ('crofts_4D1-c_000000000001-x', 285316, 286626, 2, 1312, 100.0)]			True	[('crofts_4D1-c_000000000177-x', 285316, 286626, 2, 1312, 100.0), ('crofts_4D1-c_000000000001-x', 285316, 286626, 2, 1312, 100.0)]
729	20	crofts_31D2	[23]	False	1.0	True	True	[('crofts_31D2-c_000000000001-x', 285386, 285535, 1, 150, 100.0)]	('crofts_31D2-c_000000000001-x',)	True	[('crofts_31D2-c_000000000001-x', 285316, 286626, 2, 1312, 100.0)]			True	[('crofts_31D2-c_000000000001-x', 285316, 286626, 2, 1312, 100.0)]
730	20	crofts_11D1	[23]	False	1.0	True	True	[('crofts_11D1-c_000000000001-x', 285387, 285536, 1, 150, 100.0)]	('crofts_11D1-c_000000000001-x',)	True	[('crofts_11D1-c_000000000001-x', 285317, 286627, 2, 1312, 100.0)]			True	[('crofts_11D1-c_000000000001-x', 285317, 286627, 2, 1312, 100.0)]
731	20	crofts_14D2	[23]	False	1.0	True	True	[('crofts_14D2-c_000000000001-x', 285386, 285535, 1, 150, 100.0)]	('crofts_14D2-c_000000000001-x',)	True	[('crofts_14D2-c_000000000001-x', 285316, 286626, 2, 1312, 100.0)]			True	[('crofts_14D2-c_000000000001-x', 285316, 286626, 2, 1312, 100.0)]
732	20	crofts_8D2	[23]	False	2.0	True	True	[('crofts_8D2-c_000000005883-x', 6906, 7055, 1, 150, 100.0), ('crofts_8D2-c_000000000005-x', 6906, 7055, 1, 150, 100.0)]	('crofts_8D2-c_000000005883-x', 'crofts_8D2-c_000000000005-x')	True	[('crofts_8D2-c_000000005883-x', 5815, 7125, 2, 1312, 100.0), ('crofts_8D2-c_000000000005-x', 5815, 7125, 2, 1312, 100.0)]			True	[('crofts_8D2-c_000000005883-x', 5815, 7125, 2, 1312, 100.0), ('crofts_8D2-c_000000000005-x', 5815, 7125, 2, 1312, 100.0)]
733	20	crofts_4R	[23]	False	1.0	False	True	[('crofts_4R-c_000000000001-x', 6906, 7054, 1, 150, 99.333)]	('crofts_4R-c_000000000001-x',)	True	[('crofts_4R-c_000000000001-x', 5815, 6990, 137, 1312, 99.235)]			True	[('crofts_4R-c_000000000001-x', 5815, 6990, 137, 1312, 99.235)]
734	20	crofts_1D2	[23]	False	1.0	True	True	[('crofts_1D2-c_000000000001-x', 6906, 7055, 1, 150, 100.0)]	('crofts_1D2-c_000000000001-x',)	True	[('crofts_1D2-c_000000000001-x', 5815, 7125, 2, 1312, 100.0)]			True	[('crofts_1D2-c_000000000001-x', 5815, 7125, 2, 1312, 100.0)]
735	20	crofts_8D3	[23]	False	2.0	True	True	[('crofts_8D3-c_000000005426-x', 285386, 285535, 1, 150, 100.0), ('crofts_8D3-c_000000000002-x', 285386, 285535, 1, 150, 100.0)]	('crofts_8D3-c_000000000002-x', 'crofts_8D3-c_000000005426-x')	True	[('crofts_8D3-c_000000005426-x', 285316, 286626, 2, 1312, 100.0), ('crofts_8D3-c_000000000002-x', 285316, 286626, 2, 1312, 100.0)]			True	[('crofts_8D3-c_000000005426-x', 285316, 286626, 2, 1312, 100.0), ('crofts_8D3-c_000000000002-x', 285316, 286626, 2, 1312, 100.0)]
736	20	crofts_14D3	[23]	False	1.0	True	True	[('crofts_14D3-c_000000000001-x', 285386, 285535, 1, 150, 100.0)]	('crofts_14D3-c_000000000001-x',)	True	[('crofts_14D3-c_000000000001-x', 285316, 286626, 2, 1312, 100.0)]			True	[('crofts_14D3-c_000000000001-x', 285316, 286626, 2, 1312, 100.0)]
