	region	iso	varidxs	intergenic_bool	homologs	has_wildtype	exact_hit	exact_loc	contig_set	in_gene_nt_1	in_gene_nt_1_loc	in_gene_nt_2	in_gene_nt_2_loc	adj1_nt	adj2_nt	adj1_nt_loc	adj2_nt_loc	in_gene_p_1	in_gene_p_1_loc	in_gene_p_2	in_gene_p_2_loc	adj1_p	adj2_p	adj1_p_loc	adj2_p_loc	gene_no_prot	prot_no_gene
657	24	CAMPY10	[27]	True			False			True	[['CAMPY10-c_000000000673-x', 551, 131, 123, 543, 99.525]]			True		[['CAMPY10-c_000000000255-x', 1122, 1, 1, 1122, 99.02]]		True	[['CAMPY10-c_000000000673-x', 551, 131, 123, 543, 99.525]]			True		[['CAMPY10-c_000000000255-x', 1122, 1, 1, 1122, 99.02]]		0	0
658	24	CAMPY41_S20	[27]	True			False			False	[]			False		[]		False	[]			False		[]		0	0
659	24	CAMPY4_spr11	[27]	True	1.0	False	True	[['CAMPY4_spr11-c_000000000373-x', 1110, 961, 1, 150, 99.333]]	('CAMPY4_spr11-c_000000000373-x',)	True	[['CAMPY4_spr11-c_000000000373-x', 988, 448, 1, 543, 99.079]]			True		[['CAMPY4_spr11-c_000000000269-x', 954, 1, 1, 954, 99.37100000000001]]		True	[['CAMPY4_spr11-c_000000000373-x', 988, 448, 1, 543, 99.079]]			True		[['CAMPY4_spr11-c_000000000269-x', 954, 1, 1, 954, 99.37100000000001]]		0	0
660	24	crofts_4R	[27]	True	1.0	True	True	[['crofts_4R-c_000000000013-x', 9633, 9484, 1, 150, 100.0]]	('crofts_4R-c_000000000013-x',)	True	[['crofts_4R-c_000000000013-x', 9511, 8969, 1, 543, 100.0]]			True		[['crofts_4R-c_000000000013-x', 10774, 9620, 1, 1155, 100.0]]		True	[['crofts_4R-c_000000000013-x', 9511, 8969, 1, 543, 100.0]]			True		[['crofts_4R-c_000000000013-x', 10774, 9620, 1, 1155, 100.0]]		0	0
661	24	CAMPY15_S7	[27]	True	0.0	False	True	[['CAMPY15_S7-c_000000000379-x', 226, 76, 1, 150, 98.675]]	()	True	[['CAMPY15_S7-c_000000000595-x', 642, 190, 89, 543, 98.90100000000001]]			True		[['CAMPY15_S7-c_000000000379-x', 1328, 213, 40, 1155, 99.28299999999999]]		True	[['CAMPY15_S7-c_000000000595-x', 642, 190, 89, 543, 98.90100000000001]]			True		[['CAMPY15_S7-c_000000000379-x', 1328, 213, 40, 1155, 99.28299999999999]]		0	0
662	24	crofts_8D3	[27]	True	2.0	True	True	[['crofts_8D3-c_000000005442-x', 9632, 9483, 1, 150, 100.0], ['crofts_8D3-c_000000000110-x', 9632, 9483, 1, 150, 100.0]]	('crofts_8D3-c_000000000110-x', 'crofts_8D3-c_000000005442-x')	True	[['crofts_8D3-c_000000005442-x', 9510, 8968, 1, 543, 100.0], ['crofts_8D3-c_000000000110-x', 9510, 8968, 1, 543, 100.0]]			True		[['crofts_8D3-c_000000005442-x', 10773, 9619, 1, 1155, 100.0], ['crofts_8D3-c_000000000110-x', 10773, 9619, 1, 1155, 100.0]]		True	[['crofts_8D3-c_000000005442-x', 9510, 8968, 1, 543, 100.0], ['crofts_8D3-c_000000000110-x', 9510, 8968, 1, 543, 100.0]]			True		[['crofts_8D3-c_000000005442-x', 10773, 9619, 1, 1155, 100.0], ['crofts_8D3-c_000000000110-x', 10773, 9619, 1, 1155, 100.0]]		0	0
663	24	CAMPY87_S44	[27]	True	0.0	False	True	[['CAMPY87_S44-c_000000000145-x', 173, 27, 1, 145, 87.075]]	()	True	[['CAMPY87_S44-c_000000000064-x', 2, 528, 18, 543, 98.485]]			True		[['CAMPY87_S44-c_000000000145-x', 1314, 160, 1, 1155, 98.182]]		True	[['CAMPY87_S44-c_000000000064-x', 2, 528, 18, 543, 98.485]]			True		[['CAMPY87_S44-c_000000000145-x', 1314, 160, 1, 1155, 98.182]]		0	0
664	24	crofts_1D2	[27]	True	1.0	True	True	[['crofts_1D2-c_000000000015-x', 9632, 9483, 1, 150, 100.0]]	('crofts_1D2-c_000000000015-x',)	True	[['crofts_1D2-c_000000000015-x', 9510, 8968, 1, 543, 100.0]]			True		[['crofts_1D2-c_000000000015-x', 10773, 9619, 1, 1155, 100.0]]		True	[['crofts_1D2-c_000000000015-x', 9510, 8968, 1, 543, 100.0]]			True		[['crofts_1D2-c_000000000015-x', 10773, 9619, 1, 1155, 100.0]]		0	0
665	24	crofts_8R1	[27]	True	1.0	False	True	[['crofts_8R1-c_000000000013-x', 2155, 2305, 1, 150, 99.338]]	('crofts_8R1-c_000000000013-x',)	True	[['crofts_8R1-c_000000000013-x', 2278, 2820, 1, 543, 100.0]]			True		[['crofts_8R1-c_000000000013-x', 1014, 2168, 1, 1155, 100.0]]		True	[['crofts_8R1-c_000000000013-x', 2278, 2820, 1, 543, 100.0]]			True		[['crofts_8R1-c_000000000013-x', 1014, 2168, 1, 1155, 100.0]]		0	0
666	24	CG8421	[27]	True	1.0	True	True	[['CG8421-NZ_CP005388-x', 1248761, 1248910, 1, 150, 100.0]]	('CG8421-NZ_CP005388-x',)	True	[['CG8421-NZ_CP005388-x', 1248883, 1249425, 1, 543, 100.0]]			True		[['CG8421-NZ_CP005388-x', 1247620, 1248774, 1, 1155, 100.0]]		True	[['CG8421-NZ_CP005388-x', 1248883, 1249425, 1, 543, 100.0]]			True		[['CG8421-NZ_CP005388-x', 1247620, 1248774, 1, 1155, 100.0]]		0	0
667	24	crofts_8D2	[27]	True	2.0	True	True	[['crofts_8D2-c_000000006074-x', 2155, 2304, 1, 150, 100.0], ['crofts_8D2-c_000000000344-x', 2155, 2304, 1, 150, 100.0]]	('crofts_8D2-c_000000000344-x', 'crofts_8D2-c_000000006074-x')	True	[['crofts_8D2-c_000000006074-x', 2277, 2819, 1, 543, 100.0], ['crofts_8D2-c_000000000344-x', 2277, 2819, 1, 543, 100.0]]			True		[['crofts_8D2-c_000000006074-x', 1014, 2168, 1, 1155, 100.0], ['crofts_8D2-c_000000000344-x', 1014, 2168, 1, 1155, 100.0]]		True	[['crofts_8D2-c_000000006074-x', 2277, 2819, 1, 543, 100.0], ['crofts_8D2-c_000000000344-x', 2277, 2819, 1, 543, 100.0]]			True		[['crofts_8D2-c_000000006074-x', 1014, 2168, 1, 1155, 100.0], ['crofts_8D2-c_000000000344-x', 1014, 2168, 1, 1155, 100.0]]		0	0
668	24	CAMPY28	[27]	True	2.0	False	True	[['CAMPY28-c_000000000179-x', 3527, 3377, 1, 150, 99.338], ['CAMPY28-c_000000000060-x', 3527, 3377, 1, 150, 99.338]]	('CAMPY28-c_000000000179-x', 'CAMPY28-c_000000000060-x')	True	[['CAMPY28-c_000000000179-x', 3404, 2862, 1, 543, 99.448], ['CAMPY28-c_000000000060-x', 3404, 2862, 1, 543, 99.448]]			True		[['CAMPY28-c_000000000179-x', 4668, 3514, 1, 1155, 99.134], ['CAMPY28-c_000000000060-x', 4668, 3514, 1, 1155, 99.134]]		True	[['CAMPY28-c_000000000179-x', 3404, 2862, 1, 543, 99.448], ['CAMPY28-c_000000000060-x', 3404, 2862, 1, 543, 99.448]]			True		[['CAMPY28-c_000000000179-x', 4668, 3514, 1, 1155, 99.134], ['CAMPY28-c_000000000060-x', 4668, 3514, 1, 1155, 99.134]]		0	0
669	24	crofts_9D2	[27]	True	1.0	True	True	[['crofts_9D2-c_000000000013-x', 9632, 9483, 1, 150, 100.0]]	('crofts_9D2-c_000000000013-x',)	True	[['crofts_9D2-c_000000000013-x', 9510, 8968, 1, 543, 100.0]]			True		[['crofts_9D2-c_000000000013-x', 10773, 9619, 1, 1155, 100.0]]		True	[['crofts_9D2-c_000000000013-x', 9510, 8968, 1, 543, 100.0]]			True		[['crofts_9D2-c_000000000013-x', 10773, 9619, 1, 1155, 100.0]]		0	0
670	24	CG8421_sim	[27]	True	1.0	True	True	[['CG8421_sim-c_000000000001-x', 556631, 556780, 1, 150, 100.0]]	('CG8421_sim-c_000000000001-x',)	True	[['CG8421_sim-c_000000000001-x', 556753, 557295, 1, 543, 100.0]]			True		[['CG8421_sim-c_000000000001-x', 555490, 556644, 1, 1155, 100.0]]		True	[['CG8421_sim-c_000000000001-x', 556753, 557295, 1, 543, 100.0]]			True		[['CG8421_sim-c_000000000001-x', 555490, 556644, 1, 1155, 100.0]]		0	0
671	24	CAMPY12_S6	[27]	True	1.0	False	True	[['CAMPY12_S6-c_000000000052-x', 3423, 3574, 1, 150, 96.711]]	('CAMPY12_S6-c_000000000052-x',)	True	[['CAMPY12_S6-c_000000000052-x', 3547, 4091, 1, 543, 98.352]]			True		[['CAMPY12_S6-c_000000000052-x', 2282, 3436, 1, 1155, 98.961]]		True	[['CAMPY12_S6-c_000000000052-x', 3547, 4091, 1, 543, 98.352]]			True		[['CAMPY12_S6-c_000000000052-x', 2282, 3436, 1, 1155, 98.961]]		0	0
672	24	crofts_9R	[27]	True	1.0	False	True	[['crofts_9R-c_000000000013-x', 9634, 9484, 1, 150, 99.338]]	('crofts_9R-c_000000000013-x',)	True	[['crofts_9R-c_000000000013-x', 9511, 8969, 1, 543, 100.0]]			True		[['crofts_9R-c_000000000013-x', 10775, 9621, 1, 1155, 100.0]]		True	[['crofts_9R-c_000000000013-x', 9511, 8969, 1, 543, 100.0]]			True		[['crofts_9R-c_000000000013-x', 10775, 9621, 1, 1155, 100.0]]		0	0
673	24	pCAMPY47	[27]	True			False			False	[]			False		[]		False	[]			False		[]		0	0
674	24	crofts_31D2	[27]	True	1.0	True	True	[['crofts_31D2-c_000000000013-x', 9632, 9483, 1, 150, 100.0]]	('crofts_31D2-c_000000000013-x',)	True	[['crofts_31D2-c_000000000013-x', 9510, 8968, 1, 543, 100.0]]			True		[['crofts_31D2-c_000000000013-x', 10773, 9619, 1, 1155, 100.0]]		True	[['crofts_31D2-c_000000000013-x', 9510, 8968, 1, 543, 100.0]]			True		[['crofts_31D2-c_000000000013-x', 10773, 9619, 1, 1155, 100.0]]		0	0
675	25	pCAMPY86	[28]	True			False			True	[['pCAMPY86-c_000000001525-x', 516, 152, 181, 543, 98.361]]			True		[['pCAMPY86-c_000000000454-x', 1127, 1, 1, 1127, 98.935]]		True	[['pCAMPY86-c_000000001525-x', 516, 152, 181, 543, 98.361]]			True		[['pCAMPY86-c_000000000454-x', 1127, 1, 1, 1127, 98.935]]		0	0
676	25	pCAMPY80	[28]	True			False			False	[]			True		[['pCAMPY80-c_000000000043-x', 7390, 8526, 1, 1137, 98.15299999999999]]		False	[]			True		[['pCAMPY80-c_000000000043-x', 7390, 8526, 1, 1137, 98.15299999999999]]		0	0
677	25	crofts_1R	[28]	True	1.0	False	True	[['crofts_1R-c_000000000013-x', 2156, 2306, 1, 150, 99.338]]	('crofts_1R-c_000000000013-x',)	True	[['crofts_1R-c_000000000013-x', 2278, 2820, 1, 543, 100.0]]			True		[['crofts_1R-c_000000000013-x', 1014, 2168, 1, 1155, 100.0]]		True	[['crofts_1R-c_000000000013-x', 2278, 2820, 1, 543, 100.0]]			True		[['crofts_1R-c_000000000013-x', 1014, 2168, 1, 1155, 100.0]]		0	0
678	25	crofts_8R2	[28]	True	1.0	False	True	[['crofts_8R2-c_000000000013-x', 2156, 2306, 1, 150, 99.338]]	('crofts_8R2-c_000000000013-x',)	True	[['crofts_8R2-c_000000000013-x', 2278, 2820, 1, 543, 100.0]]			True		[['crofts_8R2-c_000000000013-x', 1014, 2168, 1, 1155, 100.0]]		True	[['crofts_8R2-c_000000000013-x', 2278, 2820, 1, 543, 100.0]]			True		[['crofts_8R2-c_000000000013-x', 1014, 2168, 1, 1155, 100.0]]		0	0
679	25	crofts_4D1	[28]	True	2.0	False	True	[['crofts_4D1-c_000000000193-x', 9632, 9482, 1, 150, 99.338], ['crofts_4D1-c_000000000013-x', 9632, 9482, 1, 150, 99.338]]	('crofts_4D1-c_000000000013-x', 'crofts_4D1-c_000000000193-x')	True	[['crofts_4D1-c_000000000193-x', 9510, 8968, 1, 543, 100.0], ['crofts_4D1-c_000000000013-x', 9510, 8968, 1, 543, 100.0]]			True		[['crofts_4D1-c_000000000193-x', 10774, 9620, 1, 1155, 100.0], ['crofts_4D1-c_000000000013-x', 10774, 9620, 1, 1155, 100.0]]		True	[['crofts_4D1-c_000000000193-x', 9510, 8968, 1, 543, 100.0], ['crofts_4D1-c_000000000013-x', 9510, 8968, 1, 543, 100.0]]			True		[['crofts_4D1-c_000000000193-x', 10774, 9620, 1, 1155, 100.0], ['crofts_4D1-c_000000000013-x', 10774, 9620, 1, 1155, 100.0]]		0	0
680	25	crofts_31R	[28]	True	1.0	True	True	[['crofts_31R-c_000000000013-x', 9630, 9481, 1, 150, 100.0]]	('crofts_31R-c_000000000013-x',)	True	[['crofts_31R-c_000000000013-x', 9509, 8967, 1, 543, 100.0]]			True		[['crofts_31R-c_000000000013-x', 10772, 9618, 1, 1155, 100.0]]		True	[['crofts_31R-c_000000000013-x', 9509, 8967, 1, 543, 100.0]]			True		[['crofts_31R-c_000000000013-x', 10772, 9618, 1, 1155, 100.0]]		0	0
681	25	CAMPY82_spr11	[28]	True	1.0	False	True	[['CAMPY82_spr11-c_000000000130-x', 3097, 3247, 1, 150, 98.675]]	('CAMPY82_spr11-c_000000000130-x',)	True	[['CAMPY82_spr11-c_000000000130-x', 3219, 3762, 1, 543, 98.53200000000001]]			True		[['CAMPY82_spr11-c_000000000130-x', 1955, 3109, 1, 1155, 98.182]]		True	[['CAMPY82_spr11-c_000000000130-x', 3219, 3762, 1, 543, 98.53200000000001]]			True		[['CAMPY82_spr11-c_000000000130-x', 1955, 3109, 1, 1155, 98.182]]		0	0
682	25	pCAMPY22	[28]	True			False			False	[]			True		[['pCAMPY22-c_000000000137-x', 2043, 3179, 1, 1137, 98.15299999999999]]		False	[]			True		[['pCAMPY22-c_000000000137-x', 2043, 3179, 1, 1137, 98.15299999999999]]		0	0
683	25	crofts_innoc	[28]	True	1.0	False	True	[['crofts_innoc-c_000000000013-x', 2156, 2306, 1, 150, 99.338]]	('crofts_innoc-c_000000000013-x',)	True	[['crofts_innoc-c_000000000013-x', 2278, 2820, 1, 543, 100.0]]			True		[['crofts_innoc-c_000000000013-x', 1014, 2168, 1, 1155, 100.0]]		True	[['crofts_innoc-c_000000000013-x', 2278, 2820, 1, 543, 100.0]]			True		[['crofts_innoc-c_000000000013-x', 1014, 2168, 1, 1155, 100.0]]		0	0
684	25	CAMPY10	[28]	True			False			True	[['CAMPY10-c_000000000673-x', 551, 131, 123, 543, 99.525]]			True		[['CAMPY10-c_000000000255-x', 1122, 1, 1, 1122, 99.02]]		True	[['CAMPY10-c_000000000673-x', 551, 131, 123, 543, 99.525]]			True		[['CAMPY10-c_000000000255-x', 1122, 1, 1, 1122, 99.02]]		0	0
685	25	CAMPY41_S20	[28]	True			False			False	[]			False		[]		False	[]			False		[]		0	0
686	25	CAMPY4_spr11	[28]	True	1.0	False	True	[['CAMPY4_spr11-c_000000000373-x', 1109, 960, 1, 150, 99.333]]	('CAMPY4_spr11-c_000000000373-x',)	True	[['CAMPY4_spr11-c_000000000373-x', 988, 448, 1, 543, 99.079]]			True		[['CAMPY4_spr11-c_000000000269-x', 954, 1, 1, 954, 99.37100000000001]]		True	[['CAMPY4_spr11-c_000000000373-x', 988, 448, 1, 543, 99.079]]			True		[['CAMPY4_spr11-c_000000000269-x', 954, 1, 1, 954, 99.37100000000001]]		0	0
687	25	crofts_4R	[28]	True	1.0	True	True	[['crofts_4R-c_000000000013-x', 9632, 9483, 1, 150, 100.0]]	('crofts_4R-c_000000000013-x',)	True	[['crofts_4R-c_000000000013-x', 9511, 8969, 1, 543, 100.0]]			True		[['crofts_4R-c_000000000013-x', 10774, 9620, 1, 1155, 100.0]]		True	[['crofts_4R-c_000000000013-x', 9511, 8969, 1, 543, 100.0]]			True		[['crofts_4R-c_000000000013-x', 10774, 9620, 1, 1155, 100.0]]		0	0
688	25	CAMPY15_S7	[28]	True	0.0	False	True	[['CAMPY15_S7-c_000000000379-x', 225, 75, 1, 150, 98.675]]	()	True	[['CAMPY15_S7-c_000000000595-x', 642, 190, 89, 543, 98.90100000000001]]			True		[['CAMPY15_S7-c_000000000379-x', 1328, 213, 40, 1155, 99.28299999999999]]		True	[['CAMPY15_S7-c_000000000595-x', 642, 190, 89, 543, 98.90100000000001]]			True		[['CAMPY15_S7-c_000000000379-x', 1328, 213, 40, 1155, 99.28299999999999]]		0	0
689	25	crofts_8D3	[28]	True	2.0	True	True	[['crofts_8D3-c_000000005442-x', 9631, 9482, 1, 150, 100.0], ['crofts_8D3-c_000000000110-x', 9631, 9482, 1, 150, 100.0]]	('crofts_8D3-c_000000000110-x', 'crofts_8D3-c_000000005442-x')	True	[['crofts_8D3-c_000000005442-x', 9510, 8968, 1, 543, 100.0], ['crofts_8D3-c_000000000110-x', 9510, 8968, 1, 543, 100.0]]			True		[['crofts_8D3-c_000000005442-x', 10773, 9619, 1, 1155, 100.0], ['crofts_8D3-c_000000000110-x', 10773, 9619, 1, 1155, 100.0]]		True	[['crofts_8D3-c_000000005442-x', 9510, 8968, 1, 543, 100.0], ['crofts_8D3-c_000000000110-x', 9510, 8968, 1, 543, 100.0]]			True		[['crofts_8D3-c_000000005442-x', 10773, 9619, 1, 1155, 100.0], ['crofts_8D3-c_000000000110-x', 10773, 9619, 1, 1155, 100.0]]		0	0
690	25	CAMPY87_S44	[28]	True	0.0	False	True	[['CAMPY87_S44-c_000000000145-x', 172, 21, 1, 150, 86.184]]	()	True	[['CAMPY87_S44-c_000000000064-x', 2, 528, 18, 543, 98.485]]			True		[['CAMPY87_S44-c_000000000145-x', 1314, 160, 1, 1155, 98.182]]		True	[['CAMPY87_S44-c_000000000064-x', 2, 528, 18, 543, 98.485]]			True		[['CAMPY87_S44-c_000000000145-x', 1314, 160, 1, 1155, 98.182]]		0	0
691	25	crofts_1D2	[28]	True	1.0	True	True	[['crofts_1D2-c_000000000015-x', 9631, 9482, 1, 150, 100.0]]	('crofts_1D2-c_000000000015-x',)	True	[['crofts_1D2-c_000000000015-x', 9510, 8968, 1, 543, 100.0]]			True		[['crofts_1D2-c_000000000015-x', 10773, 9619, 1, 1155, 100.0]]		True	[['crofts_1D2-c_000000000015-x', 9510, 8968, 1, 543, 100.0]]			True		[['crofts_1D2-c_000000000015-x', 10773, 9619, 1, 1155, 100.0]]		0	0
692	25	crofts_8R1	[28]	True	1.0	False	True	[['crofts_8R1-c_000000000013-x', 2156, 2306, 1, 150, 99.338]]	('crofts_8R1-c_000000000013-x',)	True	[['crofts_8R1-c_000000000013-x', 2278, 2820, 1, 543, 100.0]]			True		[['crofts_8R1-c_000000000013-x', 1014, 2168, 1, 1155, 100.0]]		True	[['crofts_8R1-c_000000000013-x', 2278, 2820, 1, 543, 100.0]]			True		[['crofts_8R1-c_000000000013-x', 1014, 2168, 1, 1155, 100.0]]		0	0
693	25	CG8421	[28]	True	1.0	True	True	[['CG8421-NZ_CP005388-x', 1248762, 1248911, 1, 150, 100.0]]	('CG8421-NZ_CP005388-x',)	True	[['CG8421-NZ_CP005388-x', 1248883, 1249425, 1, 543, 100.0]]			True		[['CG8421-NZ_CP005388-x', 1247620, 1248774, 1, 1155, 100.0]]		True	[['CG8421-NZ_CP005388-x', 1248883, 1249425, 1, 543, 100.0]]			True		[['CG8421-NZ_CP005388-x', 1247620, 1248774, 1, 1155, 100.0]]		0	0
694	25	crofts_8D2	[28]	True	2.0	True	True	[['crofts_8D2-c_000000006074-x', 2156, 2305, 1, 150, 100.0], ['crofts_8D2-c_000000000344-x', 2156, 2305, 1, 150, 100.0]]	('crofts_8D2-c_000000000344-x', 'crofts_8D2-c_000000006074-x')	True	[['crofts_8D2-c_000000006074-x', 2277, 2819, 1, 543, 100.0], ['crofts_8D2-c_000000000344-x', 2277, 2819, 1, 543, 100.0]]			True		[['crofts_8D2-c_000000006074-x', 1014, 2168, 1, 1155, 100.0], ['crofts_8D2-c_000000000344-x', 1014, 2168, 1, 1155, 100.0]]		True	[['crofts_8D2-c_000000006074-x', 2277, 2819, 1, 543, 100.0], ['crofts_8D2-c_000000000344-x', 2277, 2819, 1, 543, 100.0]]			True		[['crofts_8D2-c_000000006074-x', 1014, 2168, 1, 1155, 100.0], ['crofts_8D2-c_000000000344-x', 1014, 2168, 1, 1155, 100.0]]		0	0
695	25	CAMPY28	[28]	True	2.0	False	True	[['CAMPY28-c_000000000179-x', 3526, 3376, 1, 150, 99.338], ['CAMPY28-c_000000000060-x', 3526, 3376, 1, 150, 99.338]]	('CAMPY28-c_000000000179-x', 'CAMPY28-c_000000000060-x')	True	[['CAMPY28-c_000000000179-x', 3404, 2862, 1, 543, 99.448], ['CAMPY28-c_000000000060-x', 3404, 2862, 1, 543, 99.448]]			True		[['CAMPY28-c_000000000179-x', 4668, 3514, 1, 1155, 99.134], ['CAMPY28-c_000000000060-x', 4668, 3514, 1, 1155, 99.134]]		True	[['CAMPY28-c_000000000179-x', 3404, 2862, 1, 543, 99.448], ['CAMPY28-c_000000000060-x', 3404, 2862, 1, 543, 99.448]]			True		[['CAMPY28-c_000000000179-x', 4668, 3514, 1, 1155, 99.134], ['CAMPY28-c_000000000060-x', 4668, 3514, 1, 1155, 99.134]]		0	0
696	25	crofts_9D2	[28]	True	1.0	True	True	[['crofts_9D2-c_000000000013-x', 9631, 9482, 1, 150, 100.0]]	('crofts_9D2-c_000000000013-x',)	True	[['crofts_9D2-c_000000000013-x', 9510, 8968, 1, 543, 100.0]]			True		[['crofts_9D2-c_000000000013-x', 10773, 9619, 1, 1155, 100.0]]		True	[['crofts_9D2-c_000000000013-x', 9510, 8968, 1, 543, 100.0]]			True		[['crofts_9D2-c_000000000013-x', 10773, 9619, 1, 1155, 100.0]]		0	0
697	25	CG8421_sim	[28]	True	1.0	True	True	[['CG8421_sim-c_000000000001-x', 556632, 556781, 1, 150, 100.0]]	('CG8421_sim-c_000000000001-x',)	True	[['CG8421_sim-c_000000000001-x', 556753, 557295, 1, 543, 100.0]]			True		[['CG8421_sim-c_000000000001-x', 555490, 556644, 1, 1155, 100.0]]		True	[['CG8421_sim-c_000000000001-x', 556753, 557295, 1, 543, 100.0]]			True		[['CG8421_sim-c_000000000001-x', 555490, 556644, 1, 1155, 100.0]]		0	0
698	25	CAMPY12_S6	[28]	True	1.0	False	True	[['CAMPY12_S6-c_000000000052-x', 3424, 3575, 1, 150, 96.711]]	('CAMPY12_S6-c_000000000052-x',)	True	[['CAMPY12_S6-c_000000000052-x', 3547, 4091, 1, 543, 98.352]]			True		[['CAMPY12_S6-c_000000000052-x', 2282, 3436, 1, 1155, 98.961]]		True	[['CAMPY12_S6-c_000000000052-x', 3547, 4091, 1, 543, 98.352]]			True		[['CAMPY12_S6-c_000000000052-x', 2282, 3436, 1, 1155, 98.961]]		0	0
699	25	crofts_9R	[28]	True	1.0	False	True	[['crofts_9R-c_000000000013-x', 9633, 9483, 1, 150, 99.338]]	('crofts_9R-c_000000000013-x',)	True	[['crofts_9R-c_000000000013-x', 9511, 8969, 1, 543, 100.0]]			True		[['crofts_9R-c_000000000013-x', 10775, 9621, 1, 1155, 100.0]]		True	[['crofts_9R-c_000000000013-x', 9511, 8969, 1, 543, 100.0]]			True		[['crofts_9R-c_000000000013-x', 10775, 9621, 1, 1155, 100.0]]		0	0
700	25	pCAMPY47	[28]	True			False			False	[]			False		[]		False	[]			False		[]		0	0
701	25	crofts_31D2	[28]	True	1.0	True	True	[['crofts_31D2-c_000000000013-x', 9631, 9482, 1, 150, 100.0]]	('crofts_31D2-c_000000000013-x',)	True	[['crofts_31D2-c_000000000013-x', 9510, 8968, 1, 543, 100.0]]			True		[['crofts_31D2-c_000000000013-x', 10773, 9619, 1, 1155, 100.0]]		True	[['crofts_31D2-c_000000000013-x', 9510, 8968, 1, 543, 100.0]]			True		[['crofts_31D2-c_000000000013-x', 10773, 9619, 1, 1155, 100.0]]		0	0
702	26	pCAMPY86	[29]	False			False			False	[]			True	True	[['pCAMPY86-c_000000000799-x', 213, 1215, 1, 1003, 97.61399999999999]]	[['pCAMPY86-c_000000000684-x', 142, 1127, 20, 1005, 99.29]]					True	True	[['pCAMPY86-c_000000000799-x', 213, 1215, 1, 1003, 97.61399999999999]]	[['pCAMPY86-c_000000000684-x', 142, 1127, 20, 1005, 99.29]]	0	0
703	26	pCAMPY80	[29]	False			False			True	[['pCAMPY80-c_000000000112-x', 2837, 2212, 31, 637, 66.82300000000001]]			False	True	[]	[['pCAMPY80-c_000000000218-x', 117, 1121, 1, 1005, 98.109]]					False	True	[]	[['pCAMPY80-c_000000000218-x', 117, 1121, 1, 1005, 98.109]]	0	0
704	26	crofts_1R	[29]	False	1.0	True	True	[['crofts_1R-c_000000000013-x', 5033, 5182, 1, 150, 100.0]]	('crofts_1R-c_000000000013-x',)	True	[['crofts_1R-c_000000000013-x', 4857, 5533, 1, 677, 100.0]]			True	True	[['crofts_1R-c_000000000013-x', 3718, 4839, 1, 1122, 100.0]]	[['crofts_1R-c_000000000013-x', 5573, 6577, 1, 1005, 100.0]]					True	True	[['crofts_1R-c_000000000013-x', 3718, 4839, 1, 1122, 100.0]]	[['crofts_1R-c_000000000013-x', 5573, 6577, 1, 1005, 100.0]]	0	0
705	26	crofts_8R2	[29]	False	1.0	True	True	[['crofts_8R2-c_000000000013-x', 5033, 5182, 1, 150, 100.0]]	('crofts_8R2-c_000000000013-x',)	True	[['crofts_8R2-c_000000000013-x', 4857, 5533, 1, 677, 100.0]]			True	True	[['crofts_8R2-c_000000000013-x', 3718, 4839, 1, 1122, 100.0]]	[['crofts_8R2-c_000000000013-x', 5573, 6577, 1, 1005, 100.0]]					True	True	[['crofts_8R2-c_000000000013-x', 3718, 4839, 1, 1122, 100.0]]	[['crofts_8R2-c_000000000013-x', 5573, 6577, 1, 1005, 100.0]]	0	0
706	26	crofts_4D1	[29]	False	2.0	True	True	[['crofts_4D1-c_000000000193-x', 6755, 6606, 1, 150, 100.0], ['crofts_4D1-c_000000000013-x', 6755, 6606, 1, 150, 100.0]]	('crofts_4D1-c_000000000013-x', 'crofts_4D1-c_000000000193-x')	True	[['crofts_4D1-c_000000000193-x', 6931, 6255, 1, 677, 100.0], ['crofts_4D1-c_000000000013-x', 6931, 6255, 1, 677, 100.0]]			True	True	[['crofts_4D1-c_000000000193-x', 8070, 6949, 1, 1122, 100.0], ['crofts_4D1-c_000000000013-x', 8070, 6949, 1, 1122, 100.0]]	[['crofts_4D1-c_000000000193-x', 6215, 5211, 1, 1005, 100.0], ['crofts_4D1-c_000000000013-x', 6215, 5211, 1, 1005, 100.0]]					True	True	[['crofts_4D1-c_000000000193-x', 8070, 6949, 1, 1122, 100.0], ['crofts_4D1-c_000000000013-x', 8070, 6949, 1, 1122, 100.0]]	[['crofts_4D1-c_000000000193-x', 6215, 5211, 1, 1005, 100.0], ['crofts_4D1-c_000000000013-x', 6215, 5211, 1, 1005, 100.0]]	0	0
707	26	crofts_31R	[29]	False	1.0	False	True	[['crofts_31R-c_000000000013-x', 6754, 6606, 1, 150, 99.333]]	('crofts_31R-c_000000000013-x',)	True	[['crofts_31R-c_000000000013-x', 6930, 6255, 1, 677, 99.852]]			True	True	[['crofts_31R-c_000000000013-x', 8069, 6948, 1, 1122, 100.0]]	[['crofts_31R-c_000000000013-x', 6215, 5211, 1, 1005, 100.0]]					True	True	[['crofts_31R-c_000000000013-x', 8069, 6948, 1, 1122, 100.0]]	[['crofts_31R-c_000000000013-x', 6215, 5211, 1, 1005, 100.0]]	0	0
